Jour;Mois;Puissance moyenne journalière de l'injection RTE (W);Puissance moyenne journalière du refoulement RTE (W);Puissance moyenne journalière du soutirage net vers autres GRD (W);Puissance moyenne journalière des pertes modélisées (W);Puissance moyenne journalière de la consommation totale (W);Puissance moyenne journalière de la consommation totale HTA (W);Puissance moyenne journalière de la consommation télérelevée HTA (W);Puissance moyenne journalière de la consommation télérelevée BT SUP 36 (W);Puissance moyenne journalière de la consommation télérelevée BT INF 36 Professionelle (W);Puissance moyenne journalière de la consommation télérelevée BT INF 36 Résidentielle (W);Puissance moyenne journalière de la consommation profilée HTA (W);Puissance moyenne journalière de la consommation profilée BT SUP 36 (W);Puissance moyenne journalière de la consommation profilée BT INF 36 Professionnelle (W);Puissance moyenne journalière de la consommation profilée BT INF 36 Résidentielle (W);Puissance moyenne journalière de la production totale (W);Puissance moyenne journalière de la production télérelevée totale (W);Puissance moyenne journalière de la production profilée totale (W);Puissance moyenne journalière de la production photovoltaïque totale (W);Puissance moyenne journalière de la production éolienne totale (W);Puissance moyenne journalière de la production cogénération totale (W);Puissance moyenne journalière de la production autres totale (W);Puissance moyenne journalière de la production photovoltaïque profilée (W);Puissance moyenne journalière de la production cogénération profilée (W);Puissance moyenne journalière de la production hydraulique profilée (W);Puissance moyenne journalière de la production autres profilée (W);Température moyenne journalière réalisée lissée (°C);Température moyenne journalière normale lissée (°C);Pseudo rayonnement
2021-09-13;9;31346305083.0;940524063.0;248510451.0;1839400504.0;32669418687.0;13165001584.0;12887640259.0;2081175639;3320417;67142805;277361325.0;2721630222.0;3696439769.0;10934708252.0;4351548621.0;3750873815.0;600674806.0;1913133451.0;1533702926.0;11387028.0;893325216.0;596865621.0;32792.0;1717258.0;2059135.0;20.3;17.9;59
2021-09-24;9;31951694604.0;593266083.0;264395635.0;1857827915.0;32861925344.0;13059492403.0;12786701031.0;2014579663;3672722;68972290;272791372.0;2791417317.0;3945408540.0;10978382408.0;3625720374.0;3019663742.0;606056632.0;1990595889.0;637417712.0;23839809.0;973866964.0;602284033.0;18816.0;1695035.0;2058748.0;17.1;16.5;83
2021-09-26;9;25818938188.0;1291907771.0;203532659.0;1821101712.0;27029016413.0;8771423748.0;8557785801.0;1401891553;3556958;77272001;213637947.0;1913882184.0;3090121666.0;11770868304.0;4526620369.0;4116365304.0;410255065.0;1352267832.0;2168943550.0;10729221.0;994679766.0;406478476.0;18812.0;1696136.0;2061641.0;18.0;16.2;41
2021-10-09;10;30460311396.0;1399313333.0;258448408.0;2110720470.0;31699217835.0;9789478580.0;9555387572.0;1664635575;4141159;99050640;234091008.0;2465099927.0;3883510858.0;13793301094.0;5007388651.0;4503889146.0;503499505.0;1645167521.0;2258549711.0;22039243.0;1081632176.0;499318902.0;26043.0;2048189.0;2106372.0;13.7;14.5;74
2021-10-12;10;36724331104.0;1275823375.0;315160330.0;2284879384.0;37950085527.0;13746866956.0;13447742884.0;2209143944;4314706;100817352;299124072.0;3125946010.0;4508551328.0;14254445232.0;5101617512.0;4584693720.0;516923792.0;1787059682.0;2304362927.0;61641470.0;948553433.0;512523735.0;58029.0;2233581.0;2108447.0;12.6;14.1;71
2021-10-14;10;38406268271.0;770299938.0;335431955.0;2398591720.0;39104466136.0;13808481765.0;13508576060.0;2269235883;4436587;109166358;299905705.0;3211027877.0;4657418086.0;15044699582.0;4202521479.0;3593912315.0;608609163.0;2016256357.0;1131380202.0;93891600.0;960993319.0;604215944.0;58906.0;2227554.0;2106759.0;11.8;13.8;94
2021-10-22;10;37830337479.0;1244064542.0;339744365.0;2416265634.0;38763934568.0;13285826439.0;12998258035.0;2228658171;4671331;113971922;287568404.0;3037453132.0;4720436154.0;15372917418.0;4933671630.0;4498765321.0;434906310.0;1421029151.0;2434809114.0;93042019.0;984791347.0;430288890.0;13604.0;2489176.0;2114640.0;12.9;12.6;71
2021-11-05;11;43944177896.0;806119271.0;403259611.0;3231627318.0;44962677505.0;13722299110.0;13410471303.0;2370647437;5088849;161065607;311827807.0;3435631594.0;5219075309.0;20048869599.0;5459505810.0;5153037820.0;306467990.0;1058399126.0;1906513489.0;1269245191.0;1225348004.0;300800849.0;309205.0;3160871.0;2197066.0;8.9;10.6;56
2021-12-01;12;49810192854.0;5182664458.0;418905060.0;4123088094.0;53012934741.0;14796191655.0;14447930268.0;2746472811;6025966;220858871;348261387.0;3995908342.0;6193369033.0;25054108063.0;12927399500.0;12778468637.0;148930863.0;439064041.0;9235568131.0;2056479923.0;1196287405.0;140804493.0;348603.0;5645594.0;2132173.0;6.1;6.9;46
2021-12-20;12;54675945771.0;867433771.0;505082655.0;4591897901.0;55467087176.0;13747947502.0;13401711984.0;2822354990;6349524;253237650;346235518.0;4041716840.0;6365281554.0;28230199115.0;6755555732.0;6566324217.0;189231515.0;715030483.0;2616822079.0;2014790939.0;1408912231.0;181136514.0;356041.0;5489760.0;2249200.0;4.3;5.2;43
2021-12-23;12;52415352229.0;2548719375.0;483723806.0;4564021395.0;54694551577.0;12951340836.0;12598640840.0;2711080641;6492181;255748537;352699996.0;4050915405.0;6377617168.0;28341356810.0;9875663925.0;9662916411.0;212747514.0;688186768.0;5678292668.0;2116387284.0;1392797205.0;204625244.0;355126.0;5515336.0;2251808.0;4.1;5.0;46
2022-01-08;1;45784672604.0;5567429958.0;407493771.0;4200342296.0;48951108387.0;10757827665.0;10472271010.0;2344573942;6270351;250173828;285556655.0;3263595159.0;5666251386.0;26662416055.0;13341701808.0;13218786059.0;122915749.0;511464614.0;9660770671.0;1599054387.0;1570412136.0;111522252.0;346816.0;5958145.0;5088536.0;6.3;4.8;32
2022-01-17;1;57478931083.0;568134771.0;555654901.0;4731042588.0;57040140294.0;14420737182.0;14055603704.0;2999522107;6307624;273039472;365133478.0;4134921805.0;6504554220.0;28701057883.0;5416041470.0;5190364856.0;225676614.0;807436627.0;1100853317.0;2012298371.0;1495453155.0;217243564.0;368303.0;5908893.0;2155854.0;3.4;5.0;38
2022-02-04;2;47560601354.0;3317477396.0;431608440.0;3861188084.0;50265576259.0;13995399505.0;13678288382.0;2700455546;6089892;219977539;317111123.0;3765322694.0;6004644451.0;23573686633.0;10315248825.0;10098763969.0;216484856.0;719205178.0;6499669826.0;1645645670.0;1450728151.0;208019561.0;347262.0;6130410.0;1987623.0;7.5;5.9;39
2022-03-03;3;45141667083.0;473134333.0;431158898.0;3337852317.0;46238852363.0;14152596950.0;13841151492.0;2571493894;5101976;192900782;311445458.0;3534339478.0;5415468020.0;20366951263.0;5339330829.0;4938725446.0;400605383.0;1396862127.0;898010835.0;1559062412.0;1485395455.0;392514615.0;332769.0;5803655.0;1954344.0;8.5;7.6;45
2022-03-14;3;43886146729.0;1640198750.0;386995194.0;3295509744.0;45292008686.0;13493295254.0;13192170432.0;2557580859;4618340;194063192;301124822.0;3341387927.0;5163853383.0;20537209731.0;6728565645.0;6242680225.0;485885420.0;1379192994.0;3294866688.0;678847243.0;1375658720.0;477771075.0;348011.0;5749316.0;2017018.0;9.3;8.5;40
2022-03-31;3;39677422542.0;3387785542.0;324230540.0;2982477245.0;43016510992.0;13858350674.0;13561622772.0;2503311735;4329090;170795645;296727902.0;3308569604.0;5055144006.0;18116010238.0;10033581778.0;9615275285.0;418306493.0;1530047581.0;5967006265.0;1081853229.0;1454674703.0;410126272.0;92547.0;6044551.0;2043122.0;10.3;10.2;32
2022-04-06;4;42121815854.0;4336250104.0;336921005.0;3034381111.0;44904220462.0;13910916025.0;13604266446.0;2478407404;4034407;193283394;306649579.0;3478791338.0;5165411197.0;19673376697.0;10489956828.0;10122794970.0;367161858.0;1225019819.0;7568161169.0;376207928.0;1320567912.0;357373948.0;30639.0;7300238.0;2457033.0;8.8;10.9;24
2022-04-08;4;40879112917.0;4028664271.0;320338319.0;2912268146.0;43438535408.0;13415815857.0;13126561754.0;2460187616;4138669;178183490;289254103.0;3302804910.0;5207358827.0;18870046039.0;9820693227.0;9432646372.0;388046855.0;1418290944.0;6545223420.0;363348740.0;1493830123.0;378260488.0;39702.0;7299436.0;2447229.0;10.3;11.2;21
2022-04-10;4;36094410958.0;1649147813.0;330319492.0;2891311604.0;37979580685.0;9244297682.0;9001418107.0;1877911121;3821502;194781706;242879575.0;2470449479.0;4226074930.0;19962244264.0;6755948636.0;5821393767.0;934554869.0;3071498776.0;1996818288.0;236329492.0;1451302080.0;924892824.0;34159.0;7186747.0;2441139.0;9.2;11.4;80
2022-04-18;4;27474622146.0;1806757521.0;235327595.0;1993505256.0;29448208721.0;9056522645.0;8803446364.0;1619337790;3083892;117749693;253076281.0;1966684639.0;3347411423.0;13337418638.0;6009176947.0;5225528921.0;783648026.0;2523102673.0;1933393893.0;72226210.0;1480454171.0;773836640.0;53996.0;7253038.0;2504352.0;14.3;12.5;55
2022-04-19;4;32996280750.0;1273239438.0;258439118.0;2111375592.0;35031454365.0;12509376448.0;12246693125.0;2127980946;3280048;117091884;262683323.0;2826155330.0;4099512811.0;13348056899.0;5678227764.0;4972477061.0;705750703.0;2085901857.0;1927310056.0;196363603.0;1468652248.0;695857405.0;69307.0;7331629.0;2492361.0;13.6;12.6;48
2022-04-21;4;33840128563.0;2114426604.0;272625966.0;2153428515.0;36116172132.0;13101501306.0;12834250546.0;2138825932;3285625;121223490;267250760.0;2841846827.0;4188999730.0;13720489222.0;6816524654.0;6163049977.0;653474678.0;1816312881.0;3318773962.0;203874898.0;1477562914.0;643587116.0;69309.0;7327716.0;2490537.0;13.6;12.9;41
2022-04-26;4;33140267250.0;1735119583.0;265766613.0;2145583283.0;36148151588.0;13193587465.0;12925838928.0;2183838738;3175341;120848125;267748537.0;2875353935.0;4151364643.0;13619983341.0;7154353817.0;6234185617.0;920168200.0;2999937212.0;2306896952.0;255177885.0;1592341768.0;910979087.0;40251.0;7200414.0;1948448.0;13.1;13.5;72
2022-05-17;5;30721702875.0;1639519021.0;217077576.0;1824424108.0;33388670929.0;13855724205.0;13575406972.0;2240614834;2687112;93943585;280317233.0;2756358987.0;3820470341.0;10618871866.0;6347988760.0;5362875257.0;985113503.0;3220160473.0;1651872032.0;136146165.0;1339810090.0;977158252.0;29709.0;6160236.0;1765306.0;20.7;16.1;84
2022-05-22;5;25352674271.0;1660504521.0;181403883.0;1787970663.0;27188622144.0;9071848066.0;8844727978.0;1570368820;2531193;107227240;227120088.0;1965930891.0;3035301261.0;11435414675.0;5465826940.0;4720578420.0;745248521.0;2476908341.0;1582527199.0;52007662.0;1354383739.0;737390094.0;35411.0;6087164.0;1735852.0;20.7;16.7;34
2022-06-04;6;26903875750.0;1650981354.0;200210263.0;1797383905.0;28993495025.0;10145869934.0;9923518746.0;1791076524;2613693;105136873;222351188.0;2354557117.0;3483709936.0;11110530949.0;5738194797.0;4950602616.0;787592180.0;2449688648.0;1969923155.0;69794628.0;1248788365.0;780591016.0;33023.0;5047377.0;1920763.0;20.1;18.1;44
2022-06-09;6;29944358813.0;2304359875.0;220144953.0;1817711494.0;32932080226.0;13484666594.0;13219776567.0;2130747832;2585817;97953500;264890027.0;2838649355.0;3713493293.0;10663983835.0;7329937736.0;6489985802.0;839951934.0;2785573581.0;3207298539.0;133964465.0;1203101151.0;833250487.0;46750.0;4748304.0;1906393.0;18.3;18.6;53
2022-07-01;7;29752709583.0;1446234813.0;234030811.0;1892955517.0;32215394691.0;12978758604.0;12683692542.0;2073752583;2612465;99715536;295066062.0;2865473212.0;3674151997.0;10520930295.0;6035906248.0;5084921636.0;950984612.0;3124474498.0;1556454855.0;157757954.0;1197218941.0;947215756.0;33552.0;1663247.0;2072058.0;18.5;20.6;65
2022-07-14;7;28474425917.0;1892676792.0;217865169.0;1974294409.0;31031177475.0;11328733786.0;11003163323.0;2005907226;2642229;107202275;325570463.0;2246160099.0;3535067660.0;11805464200.0;6641587928.0;5606256600.0;1035331328.0;3359270829.0;2211746591.0;53673705.0;1016896803.0;1031598190.0;33809.0;1187242.0;2512087.0;25.5;21.4;89
2022-07-15;7;29795065000.0;2010002896.0;216804789.0;2009796713.0;32547772983.0;12093014888.0;11814533353.0;2206358705;2756869;103492834;278481535.0;2668008295.0;4007700145.0;11466441248.0;6989312382.0;5946242085.0;1043070297.0;3354259599.0;2522476301.0;83982649.0;1028593833.0;1039334724.0;33809.0;1195774.0;2505991.0;24.9;21.4;91
2022-07-18;7;33164528292.0;1662218146.0;235152335.0;2141444581.0;35650757511.0;14102621385.0;13791661633.0;2486075283;2597797;108899456;310959752.0;2888309438.0;4053885192.0;12008368960.0;6525044282.0;5528543144.0;996501139.0;3210686158.0;2322016417.0;74587392.0;917754316.0;992881785.0;14514.0;1104282.0;2500558.0;27.1;21.5;96
2022-07-23;7;28518042042.0;1035143396.0;235958599.0;1969500779.0;30199989508.0;10569888373.0;10302577171.0;1962503282;2700903;108028726;267311202.0;2571729947.0;3659907096.0;11325231181.0;4922550241.0;4018873736.0;903676505.0;2900270870.0;959720907.0;56709075.0;1005849389.0;899991713.0;15523.0;1093571.0;2575698.0;23.6;21.7;62
2022-07-26;7;31516498750.0;1421929500.0;253053593.0;1983087856.0;33785530443.0;13638798598.0;13328112431.0;2306399837;2732158;100074781;310686167.0;2912425567.0;3930311027.0;10894788476.0;5927102642.0;5087901455.0;839201188.0;2819617933.0;1922953070.0;175763711.0;1008767929.0;835541383.0;12760.0;1073500.0;2573545.0;23.1;21.7;53
2022-08-01;8;30180254813.0;993377979.0;244230192.0;1972977424.0;32007496442.0;12014085743.0;11730508007.0;2225959356;2693368;103605777;283577736.0;2769937739.0;3700373949.0;11190840510.0;5037827225.0;4133019862.0;904807363.0;3022286674.0;927597091.0;129254624.0;958688836.0;901553085.0;7347.0;1058248.0;2188683.0;24.0;21.7;74
2022-08-04;8;31466344854.0;1200770313.0;249153825.0;2043268190.0;33428126668.0;12653712157.0;12365798693.0;2327454202;2893986;104918634;287913464.0;2918720724.0;4007541849.0;11412885116.0;5454974142.0;4615884106.0;839090036.0;2804243083.0;1562893618.0;137129933.0;950707508.0;835834489.0;7346.0;1062802.0;2185399.0;25.7;21.6;62
2022-08-09;8;28111329813.0;3302248729.0;190283365.0;1937204151.0;31448268710.0;11738218628.0;11454107572.0;2177071006;2871122;100763317;284111056.0;2794857647.0;3755151367.0;10879335623.0;8766675144.0;7774119421.0;992555723.0;3179148726.0;4511690907.0;98230061.0;977605450.0;988961059.0;8620.0;1051265.0;2534780.0;24.6;21.4;94
2022-08-18;8;28383359313.0;1203135958.0;239176630.0;1812483654.0;29846669082.0;11546750256.0;11280280867.0;1971784668;2974420;95683062;266469389.0;2664331415.0;3444009279.0;10121135982.0;4718106012.0;4096439885.0;621666127.0;2049093118.0;1563579086.0;128455409.0;976978399.0;618133088.0;7118.0;1037879.0;2488042.0;21.6;20.8;41
2022-08-23;8;31073347271.0;774212104.0;263543380.0;1902162177.0;32364994064.0;13103495381.0;12835308277.0;2153936088;3120881;100767533;268187104.0;2664796914.0;3713937342.0;10624939926.0;4231564454.0;3506869086.0;724695369.0;2490647894.0;682497049.0;154350125.0;904069387.0;721155325.0;8605.0;1032104.0;2499335.0;22.4;20.4;61
2022-09-07;9;31059678833.0;1391889875.0;239261855.0;1907514678.0;33004735026.0;13661601758.0;13410608739.0;2178843993;3592310;108918733;250993019.0;2668489923.0;3805211583.0;10578076725.0;5483722601.0;4982691331.0;501031269.0;1659965523.0;2587839111.0;283743051.0;952174915.0;497577447.0;14175.0;1239026.0;2200621.0;21.3;18.7;37
2022-09-15;9;31282557000.0;993617042.0;253704281.0;1883459877.0;32730668230.0;13642440497.0;13387948568.0;2183218561;3913601;101942404;254491929.0;2673388963.0;3857162643.0;10268601561.0;4578892429.0;3948476368.0;630416061.0;2149463758.0;1292786494.0;159958904.0;976683273.0;626353664.0;11129.0;1199758.0;2851509.0;20.7;17.7;49
2022-09-20;9;30846436438.0;1426412083.0;248294570.0;1913514808.0;32629070514.0;13198595622.0;12943659822.0;2110277560;3952565;107715535;254935800.0;2676164994.0;3791009139.0;10741355098.0;5370855538.0;4552148069.0;818707469.0;2698998624.0;1590164185.0;182539943.0;899152786.0;814575754.0;17854.0;1192405.0;2921455.0;15.5;17.0;84
2022-09-23;9;31864013563.0;442178250.0;280015540.0;1933957490.0;32358638630.0;12731977536.0;12483366456.0;2059334868;4191133;111378143;248611080.0;2646110220.0;3860306448.0;10945340282.0;3150776348.0;2715134135.0;435642213.0;1424533398.0;563418911.0;241855508.0;920968531.0;431499339.0;17869.0;1201472.0;2923533.0;15.6;16.6;27
2022-10-05;10;30197853854.0;3871666938.0;221697074.0;1982495389.0;33380685958.0;13194130233.0;12948626045.0;2089932503;4329129;124804610;245504188.0;2640214914.0;3878432275.0;11448842295.0;9258691505.0;8641019179.0;617672326.0;2088824644.0;5896928073.0;185995894.0;1086942894.0;613393351.0;24923.0;1610679.0;2643373.0;15.8;15.0;63
2022-10-06;10;31942340438.0;854719042.0;268744402.0;1969129791.0;33163453803.0;13159766044.0;12913806210.0;2112086456;4444311;115925066;245959834.0;2676555928.0;3938402431.0;11156273566.0;4313706602.0;3717980105.0;595726497.0;1803711885.0;1272045999.0;223615783.0;1014332935.0;591459517.0;24887.0;1604050.0;2638043.0;15.6;14.9;66
2022-10-07;10;31583930313.0;825889667.0;274699271.0;1990686768.0;32903671723.0;12659456960.0;12419735141.0;2068077908;4510084;120127274;239721819.0;2661411154.0;3970862675.0;11419225669.0;4411017116.0;3765406980.0;645610137.0;2032422159.0;1086041313.0;265834299.0;1026719346.0;641337248.0;24996.0;1602765.0;2645128.0;15.3;14.7;68
2022-10-12;10;33303935979.0;471234208.0;294278852.0;2043350826.0;33861766597.0;13124492828.0;12878137393.0;2095043046;4496954;132867461;246355435.0;2641187017.0;3960358337.0;11903320953.0;3366694504.0;2868803350.0;497891154.0;1604661625.0;519685761.0;287810792.0;954536326.0;493464641.0;54713.0;1757767.0;2614032.0;14.8;14.1;50
2022-10-15;10;26668676771.0;4091185563.0;199352011.0;1955455387.0;28921335340.0;9465749453.0;9269132843.0;1649114951;4522135;132842905;196616610.0;2130679093.0;3598110510.0;11940316293.0;8498651531.0;8036881648.0;461769883.0;1576250647.0;5748712056.0;113298429.0;1060390399.0;457360918.0;54993.0;1753632.0;2600340.0;16.0;13.6;44
2022-10-18;10;31259063333.0;1246285979.0;261009977.0;1925664785.0;32665490695.0;13117611990.0;12876598813.0;2091936483;4639314;113580085;241013177.0;2600411169.0;3894614752.0;10842696902.0;4839388103.0;4318378254.0;521009848.0;1772143853.0;1828186542.0;278908331.0;960149376.0;516338440.0;17061.0;2017664.0;2636683.0;17.7;13.2;58
2022-10-27;10;29854720688.0;3383278417.0;208022617.0;1909159623.0;32366889970.0;12929311061.0;12692578346.0;2013607648;4748707;114954515;236732715.0;2538458533.0;3847576920.0;10918232584.0;8012629939.0;7653357435.0;359272504.0;1094383061.0;5552441606.0;179141654.0;1186663618.0;354654442.0;80143.0;2242588.0;2295331.0;17.8;11.9;46
2022-11-04;11;32993804146.0;3416780208.0;248264985.0;2495025215.0;35821108302.0;12466750368.0;12223206700.0;2088861029;5224346;158444536;243543668.0;2748082929.0;4260565757.0;14093179338.0;8987374565.0;8688199500.0;299175065.0;990055804.0;5655142165.0;988506413.0;1353670183.0;294246573.0;216938.0;3041726.0;1669829.0;12.4;10.7;49
2022-11-07;11;32599666750.0;5771056792.0;230430912.0;2581524987.0;36652918341.0;12519422369.0;12265657537.0;2186492176;5116401;168995688;253764832.0;2779454953.0;4227883168.0;14765553584.0;12636264282.0;12208645533.0;427618749.0;1490939575.0;8766217057.0;1042242003.0;1336865647.0;422431282.0;212947.0;3300355.0;1674165.0;12.1;10.3;59
2022-11-15;11;35694756958.0;3904672792.0;275407296.0;2751401038.0;38819164115.0;13237579866.0;12974849576.0;2310937391;5542240;181477899;262730290.0;3003033557.0;4621300130.0;15459293033.0;10055888282.0;9912843634.0;143044649.0;434914741.0;7189363005.0;1188692611.0;1242917926.0;137556705.0;245730.0;3517527.0;1724686.0;11.7;9.1;22
2022-11-16;11;35114108354.0;5497464563.0;241631856.0;2763160179.0;38925168296.0;13203188350.0;12944147452.0;2267818866;5363961;193869061;259040898.0;2930549636.0;4540324337.0;15784054085.0;12313316539.0;12009031640.0;304284898.0;1120780420.0;8731358125.0;1107889531.0;1353288462.0;298613369.0;261862.0;3517502.0;1892165.0;11.8;9.0;43
2022-11-18;11;36901570604.0;2409420271.0;309392411.0;2876321975.0;39417904401.0;12776519077.0;12518481967.0;2291675044;5731124;197674292;258037110.0;3042965109.0;4721057332.0;16382282423.0;8111468455.0;7805780061.0;305688394.0;976053092.0;4574587989.0;1167331341.0;1393496033.0;300124576.0;282291.0;3534016.0;1747511.0;11.1;8.7;60
2022-11-29;11;45295918813.0;553996563.0;424462800.0;3514871841.0;45617292599.0;13807820132.0;13520903315.0;2589423914;6067025;255093512;286916817.0;3412563577.0;5318474851.0;20227849588.0;4814704990.0;4616540471.0;198164519.0;668393656.0;1057515462.0;1688384633.0;1400411239.0;192517317.0;276937.0;3623091.0;1747175.0;8.0;7.1;46
2022-12-02;12;48463775500.0;1109126667.0;429604553.0;4014232547.0;49373193924.0;13563688739.0;13262581311.0;2699505115;6669748;307120884;301107428.0;3622482092.0;5757418195.0;23416309150.0;6462382191.0;6337671796.0;124710395.0;439443263.0;2557773786.0;2067393837.0;1397771305.0;118248263.0;277731.0;4556697.0;1627704.0;5.7;6.8;26
